,MSA,MSADSCR,NAICS3_x,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,ee_atp_cnt,MinWage_Cases,MinWage_ATPAmt,MinWage_EmpAff,ChildLabor_Cases,ChildLabor_ATPAmt,ChildLabor_EmpAff,BMW_Cases,BMW_ATPAmt,BMW_EmpAff,All_AtpAmt,Other_Cases,Other_ATPAmt,Other_EmpAff,ESTB,EMPL_N,PAYR_N,NAICS3,NAICS3Desc
538,41500.0,"Salinas, CA Metro Area",448,243,0.0,162,162,243,257017.86,162,0,0.0,0,0,0.0,0,771053.58,0,514035.72,0,238.0,2157.0,41231.0,448,Clothing and Clothing Accessories Stores
539,41500.0,"Salinas, CA Metro Area",452,162,0.0,162,162,162,25809.03,162,0,0.0,0,0,0.0,0,77427.09,0,51618.06,0,38.0,2833.0,65598.0,452,General Merchandise Stores
540,41500.0,"Salinas, CA Metro Area",454,81,0.0,0,0,81,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,53.0,292.0,14891.0,454,Nonstore Retailers
541,41500.0,"Salinas, CA Metro Area",484,9315,0.0,4941,4779,243,0.0,0,0,0.0,0,0,0.0,0,23592260.88,9072,23592260.88,4941,143.0,1052.0,51025.0,484,Truck Transportation
542,41500.0,"Salinas, CA Metro Area",488,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,54.0,298.0,10914.0,488,Support Activities for Transportation
543,41500.0,"Salinas, CA Metro Area",491,0,0.0,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,81,,,,,
544,41500.0,"Salinas, CA Metro Area",524,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,151.0,787.0,48026.0,524,Insurance Carriers and Related Activities
545,41500.0,"Salinas, CA Metro Area",541,62937,0.0,57591,57510,52407,20485010.16,52245,0,0.0,0,0,0.0,0,61759396.08,10530,41274385.92,5346,808.0,7823.0,378247.0,541,"Professional, Scientific, and Technical Services"
546,41500.0,"Salinas, CA Metro Area",561,33291,0.0,27135,3888,567,64329.39,243,0,0.0,0,0,0.0,0,4420757.25,32724,4356427.86,26892,418.0,4463.0,142091.0,561,Administrative and Support Services
547,41500.0,"Salinas, CA Metro Area",611,81,0.0,81,81,81,32463.18,81,0,0.0,0,0,0.0,0,97389.54,0,64926.36,0,91.0,2214.0,108486.0,611,Educational Services
548,41500.0,"Salinas, CA Metro Area",621,6075,0.0,5751,5751,5994,5016008.43,5751,0,0.0,0,0,0.0,0,15048025.29,81,10032016.86,0,744.0,5600.0,317013.0,621,Ambulatory Health Care Services
549,41500.0,"Salinas, CA Metro Area",623,3078,0.0,2835,2592,3078,7431681.15,2592,0,0.0,0,0,0.0,0,22295043.45,0,14863362.3,243,75.0,2594.0,78402.0,623,Nursing and Residential Care Facilities
550,41500.0,"Salinas, CA Metro Area",624,567,0.0,81,81,567,3007.53,81,0,0.0,0,0,0.0,0,9022.59,0,6015.06,0,183.0,1946.0,50273.0,624,Social Assistance
551,41500.0,"Salinas, CA Metro Area",711,0,0.0,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,81,51.0,362.0,23903.0,711,"Performing Arts, Spectator Sports, and Related Industries"
552,41500.0,"Salinas, CA Metro Area",712,243,0.0,243,243,243,13383.63,243,0,0.0,0,0,0.0,0,40150.89,0,26767.26,0,22.0,0.0,0.0,712,"Museums, Historical Sites, and Similar Institutions"
553,41500.0,"Salinas, CA Metro Area",721,81,0.0,81,0,81,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,81,199.0,5943.0,169023.0,721,Accommodation
554,41500.0,"Salinas, CA Metro Area",722,7128,834300.0,5751,5022,810,301154.76,162,1458,834300.0,648,0,0.0,0,2784007.26,4860,3296374.38,4941,808.0,12986.0,237575.0,722,Food Services and Drinking Places
555,41500.0,"Salinas, CA Metro Area",812,324,0.0,162,0,324,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,162,192.0,1220.0,27370.0,812,Personal and Laundry Services
556,41500.0,"Salinas, CA Metro Area",813,243,0.0,81,81,81,19518.57,81,0,0.0,0,0,0.0,0,5976427.05,162,5956908.48,0,261.0,2766.0,75032.0,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
557,41500.0,"Salinas, CA Metro Area",814,243,0.0,81,81,243,3701845.8,81,0,0.0,0,0,0.0,0,5552768.7,0,1850922.9,0,,,,,
558,41500.0,"Salinas, CA Metro Area",921,81,0.0,0,0,81,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,,,,,
559,41740.0,"San Diego-Carlsbad, CA Metro Area",091,36890,0.0,32130,0,36890,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,32130,,,,,
560,41740.0,"San Diego-Carlsbad, CA Metro Area",092,1530,0.0,1530,1530,85,291747.2,85,0,0.0,0,1445,5570.9,1445,880812.5,0,583494.4,0,,,,,
561,41740.0,"San Diego-Carlsbad, CA Metro Area",096,1190,0.0,1190,1190,0,0.0,0,0,0.0,0,1190,124195.2,1190,124195.2,0,0.0,0,,,,,
562,41740.0,"San Diego-Carlsbad, CA Metro Area",097,850,130900.0,765,595,680,1027874.4,595,170,130900.0,170,0,0.0,0,1541811.6,0,644837.2,0,,,,,
563,41740.0,"San Diego-Carlsbad, CA Metro Area",098,85,0.0,85,0,85,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,85,,,,,
564,41740.0,"San Diego-Carlsbad, CA Metro Area",111,4930,1279250.0,2125,2125,595,168300.0,85,0,0.0,0,0,0.0,0,1392410.5,4335,1224110.5,2040,,,,,
565,41740.0,"San Diego-Carlsbad, CA Metro Area",112,255,569500.0,85,85,0,0.0,0,0,0.0,0,0,0.0,0,1632000.0,255,1632000.0,85,,,,,
566,41740.0,"San Diego-Carlsbad, CA Metro Area",115,19295,4855625.0,0,0,2805,0.0,0,0,0.0,0,0,0.0,0,0.0,16490,0.0,0,97.0,623.0,18156.0,115,Support Activities for Agriculture and Forestry
567,41740.0,"San Diego-Carlsbad, CA Metro Area",213,170,0.0,85,85,170,303184.8,85,0,0.0,0,0,0.0,0,708168.15,0,404983.35,0,10.0,0.0,2448.0,213,Support Activities for Mining
568,41740.0,"San Diego-Carlsbad, CA Metro Area",221,1190,0.0,1105,1105,255,1152523.5,170,0,0.0,0,0,0.0,0,4310061.0,935,3157537.5,935,83.0,0.0,0.0,221,Utilities
569,41740.0,"San Diego-Carlsbad, CA Metro Area",235,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,,,,,
570,41740.0,"San Diego-Carlsbad, CA Metro Area",236,89250,0.0,64005,60605,19465,10266725.85,16235,0,0.0,0,0,0.0,0,175855213.95,69785,165588488.1,47770,2033.0,14498.0,833237.0,236,Construction of Buildings
571,41740.0,"San Diego-Carlsbad, CA Metro Area",237,7565,0.0,4505,4505,2380,15282812.15,2210,0,0.0,0,0,0.0,0,57152654.45,5185,41869842.3,2295,320.0,5535.0,438814.0,237,Heavy and Civil Engineering Construction
572,41740.0,"San Diego-Carlsbad, CA Metro Area",238,127160,0.0,103020,99365,78625,38275688.7,73100,0,0.0,0,0,0.0,0,210133906.0,48535,171858217.3,29920,3880.0,42159.0,2095141.0,238,Specialty Trade Contractors
573,41740.0,"San Diego-Carlsbad, CA Metro Area",311,5355,0.0,4930,4845,5100,12941635.05,4760,0,0.0,0,0,0.0,0,70414903.55,255,57473268.5,170,190.0,4199.0,132846.0,311,Food Manufacturing
574,41740.0,"San Diego-Carlsbad, CA Metro Area",312,85,0.0,85,85,85,239003.85,85,0,0.0,0,0,0.0,0,717011.55,0,478007.7,0,75.0,1188.0,53892.0,312,Beverage and Tobacco Product Manufacturing
575,41740.0,"San Diego-Carlsbad, CA Metro Area",314,680,0.0,595,595,680,70843.25,595,0,0.0,0,0,0.0,0,212529.75,0,141686.5,0,66.0,485.0,16720.0,314,Textile Product Mills
576,41740.0,"San Diego-Carlsbad, CA Metro Area",315,3655,0.0,2635,2635,3485,504465.65,2635,0,0.0,0,0,0.0,0,1513396.95,170,1008931.3,0,76.0,746.0,18604.0,315,Apparel Manufacturing
577,41740.0,"San Diego-Carlsbad, CA Metro Area",321,85,0.0,0,0,85,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,39.0,325.0,16956.0,321,Wood Product Manufacturing
578,41740.0,"San Diego-Carlsbad, CA Metro Area",323,170,0.0,0,0,170,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,294.0,3563.0,167461.0,323,Printing and Related Support Activities
579,41740.0,"San Diego-Carlsbad, CA Metro Area",324,1105,0.0,1020,1020,1105,742299.9,1020,0,0.0,0,0,0.0,0,2180553.45,0,1438253.55,0,11.0,109.0,9698.0,324,Petroleum and Coal Products Manufacturing
580,41740.0,"San Diego-Carlsbad, CA Metro Area",325,170,0.0,170,170,170,220796.0,170,0,0.0,0,0,0.0,0,662388.0,0,441592.0,0,164.0,8006.0,798320.0,325,Chemical Manufacturing
581,41740.0,"San Diego-Carlsbad, CA Metro Area",331,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,22.0,288.0,15718.0,331,Primary Metal Manufacturing
582,41740.0,"San Diego-Carlsbad, CA Metro Area",332,1955,0.0,1700,1700,1955,821358.4,1700,0,0.0,0,0,0.0,0,2464075.2,0,1642716.8,0,438.0,7885.0,366926.0,332,Fabricated Metal Product Manufacturing
583,41740.0,"San Diego-Carlsbad, CA Metro Area",333,850,0.0,850,850,0,0.0,0,0,0.0,0,0,0.0,0,2832281.6,850,2832281.6,850,178.0,8837.0,648029.0,333,Machinery Manufacturing
584,41740.0,"San Diego-Carlsbad, CA Metro Area",334,255,0.0,170,170,255,125828.05,170,0,0.0,0,0,0.0,0,377484.15,0,251656.1,0,344.0,18825.0,1548041.0,334,Computer and Electronic Product Manufacturing
585,41740.0,"San Diego-Carlsbad, CA Metro Area",335,2890,0.0,2805,2720,2890,1140865.75,2720,0,0.0,0,0,0.0,0,3422597.25,0,2281731.5,85,69.0,0.0,0.0,335,"Electrical Equipment, Appliance, and Component Manufacturing"
586,41740.0,"San Diego-Carlsbad, CA Metro Area",336,8500,0.0,7310,7225,8500,6609826.1,7225,0,0.0,0,0,0.0,0,14121739.35,0,7511913.25,85,131.0,23928.0,1591017.0,336,Transportation Equipment Manufacturing
587,41740.0,"San Diego-Carlsbad, CA Metro Area",337,2975,0.0,2465,2465,2465,3107329.7,2125,0,0.0,0,0,0.0,0,9957792.5,510,6850462.8,340,151.0,1353.0,53861.0,337,Furniture and Related Product Manufacturing
588,41740.0,"San Diego-Carlsbad, CA Metro Area",339,255,0.0,85,85,0,0.0,0,0,0.0,0,0,0.0,0,669800.0,255,669800.0,85,376.0,10792.0,772909.0,339,Miscellaneous Manufacturing
589,41740.0,"San Diego-Carlsbad, CA Metro Area",423,2210,0.0,1360,1360,850,498549.65,595,0,0.0,0,0,0.0,0,10089677.65,1360,9591128.0,765,2525.0,39968.0,3969891.0,423,"Merchant Wholesalers, Durable Goods"
590,41740.0,"San Diego-Carlsbad, CA Metro Area",424,2040,0.0,1870,1870,1870,3260123.15,1785,0,0.0,0,0,0.0,0,10742025.45,170,7481902.3,85,1385.0,20215.0,1058161.0,424,"Merchant Wholesalers, Nondurable Goods"
591,41740.0,"San Diego-Carlsbad, CA Metro Area",441,340,0.0,340,255,340,52049.75,255,0,0.0,0,0,0.0,0,156149.25,0,104099.5,85,914.0,16585.0,742031.0,441,Motor Vehicle and Parts Dealers
592,41740.0,"San Diego-Carlsbad, CA Metro Area",443,0,0.0,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,85,480.0,4825.0,128989.0,443,Electronics and Appliance Stores
593,41740.0,"San Diego-Carlsbad, CA Metro Area",444,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,505.0,9879.0,311416.0,444,Building Material and Garden Equipment and Supplies Dealers
594,41740.0,"San Diego-Carlsbad, CA Metro Area",445,10115,112200.0,8500,4590,9520,6141361.35,4590,255,112200.0,170,0,0.0,0,18424084.05,340,12394922.7,3740,1467.0,30596.0,712471.0,445,Food and Beverage Stores
595,41740.0,"San Diego-Carlsbad, CA Metro Area",446,5525,0.0,5525,5525,5355,8386819.1,5355,0,0.0,0,0,0.0,0,28776061.5,170,20389242.4,170,784.0,8664.0,303394.0,446,Health and Personal Care Stores
596,41740.0,"San Diego-Carlsbad, CA Metro Area",447,8670,0.0,6460,6460,8670,3521798.2,6460,0,0.0,0,0,0.0,0,10121694.6,0,6599896.4,0,559.0,4790.0,98065.0,447,Gasoline Stations
597,41740.0,"San Diego-Carlsbad, CA Metro Area",448,2380,0.0,2040,2040,2380,914137.6,2040,0,0.0,0,0,0.0,0,2645232.3,0,1731094.7,0,1623.0,22859.0,394937.0,448,Clothing and Clothing Accessories Stores
598,41740.0,"San Diego-Carlsbad, CA Metro Area",451,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,500.0,5740.0,110984.0,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores"
599,41740.0,"San Diego-Carlsbad, CA Metro Area",452,2040,0.0,1105,0,2040,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1105,231.0,22698.0,552824.0,452,General Merchandise Stores
600,41740.0,"San Diego-Carlsbad, CA Metro Area",453,46835,0.0,45815,45730,46665,5071615.1,45560,0,0.0,0,170,19766.75,170,15129552.05,0,10038170.2,85,964.0,8329.0,157452.0,453,Miscellaneous Store Retailers
601,41740.0,"San Diego-Carlsbad, CA Metro Area",454,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,801.0,5319.0,249959.0,454,Nonstore Retailers
602,41740.0,"San Diego-Carlsbad, CA Metro Area",481,85,0.0,85,85,85,290858.95,85,0,0.0,0,0,0.0,0,872576.85,0,581717.9,0,57.0,1333.0,61659.0,481,Air Transportation
603,41740.0,"San Diego-Carlsbad, CA Metro Area",483,1870,0.0,1870,1870,0,0.0,0,0,0.0,0,0,0.0,0,1921302.6,1870,1921302.6,1870,4.0,0.0,0.0,483,Water Transportation
604,41740.0,"San Diego-Carlsbad, CA Metro Area",484,46070,0.0,26775,14365,6120,4049813.1,5015,0,0.0,0,0,0.0,0,53819588.55,39950,49769775.45,21760,608.0,4872.0,198881.0,484,Truck Transportation
605,41740.0,"San Diego-Carlsbad, CA Metro Area",485,2805,0.0,1615,1530,170,17227.8,170,0,0.0,0,0,0.0,0,18385681.9,2635,18368454.1,1445,177.0,3123.0,97041.0,485,Transit and Ground Passenger Transportation
606,41740.0,"San Diego-Carlsbad, CA Metro Area",487,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,52.0,679.0,19808.0,487,Scenic and Sightseeing Transportation
607,41740.0,"San Diego-Carlsbad, CA Metro Area",488,27965,0.0,20995,20825,10880,10813720.4,10455,0,0.0,0,0,0.0,0,53522699.7,17085,42708979.3,10540,448.0,6401.0,286643.0,488,Support Activities for Transportation
608,41740.0,"San Diego-Carlsbad, CA Metro Area",491,510,0.0,255,255,425,188091.4,170,0,0.0,0,0,0.0,0,467802.6,85,279711.2,85,,,,,
609,41740.0,"San Diego-Carlsbad, CA Metro Area",493,3995,0.0,2975,0,3995,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,2975,87.0,1780.0,85943.0,493,Warehousing and Storage
610,41740.0,"San Diego-Carlsbad, CA Metro Area",511,255,0.0,170,170,255,494632.0,170,0,0.0,0,0,0.0,0,741948.0,0,247316.0,0,335.0,12047.0,1256939.0,511,Publishing Industries (except Internet)
611,41740.0,"San Diego-Carlsbad, CA Metro Area",512,425,448800.0,340,0,85,0.0,0,340,448800.0,340,0,0.0,0,0.0,0,448800.0,0,218.0,2318.0,68100.0,512,Motion Picture and Sound Recording Industries
612,41740.0,"San Diego-Carlsbad, CA Metro Area",517,285515,0.0,285515,285515,285515,49036839.15,285515,0,0.0,0,0,0.0,0,146993120.55,0,97956281.4,0,399.0,11470.0,929466.0,517,Telecommunications
613,41740.0,"San Diego-Carlsbad, CA Metro Area",518,255,0.0,170,170,0,0.0,0,0,0.0,0,0,0.0,0,4766679.3,255,4766679.3,170,199.0,5612.0,557280.0,518,"Data Processing, Hosting, and Related Services"
614,41740.0,"San Diego-Carlsbad, CA Metro Area",522,14280,0.0,7395,85,14280,89080.0,85,0,0.0,0,0,0.0,0,133620.0,0,44540.0,7310,1777.0,21967.0,1642165.0,522,Credit Intermediation and Related Activities
615,41740.0,"San Diego-Carlsbad, CA Metro Area",523,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1398.0,9328.0,1004182.0,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
616,41740.0,"San Diego-Carlsbad, CA Metro Area",524,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1623.0,20099.0,1436812.0,524,Insurance Carriers and Related Activities
617,41740.0,"San Diego-Carlsbad, CA Metro Area",531,340,0.0,170,85,340,312234.75,85,0,0.0,0,0,0.0,0,936704.25,0,624469.5,85,5023.0,22849.0,1190917.0,531,Real Estate
618,41740.0,"San Diego-Carlsbad, CA Metro Area",532,19890,0.0,19975,19890,19890,57719029.85,19890,0,0.0,0,0,0.0,0,173157089.55,0,115438059.7,85,495.0,4982.0,194113.0,532,Rental and Leasing Services
619,41740.0,"San Diego-Carlsbad, CA Metro Area",541,56780,143820.0,54825,53805,52700,20568843.15,51765,680,143820.0,595,0,0.0,0,73010577.45,3400,52585554.3,2465,12881.0,132252.0,10117487.0,541,"Professional, Scientific, and Technical Services"
620,41740.0,"San Diego-Carlsbad, CA Metro Area",561,224485,1178100.0,177565,136935,86275,25578463.5,41480,0,0.0,0,0,0.0,0,366242539.6,138210,340664076.1,136085,4041.0,88523.0,3022010.0,561,Administrative and Support Services
621,41740.0,"San Diego-Carlsbad, CA Metro Area",562,11900,0.0,11560,11560,11900,31129803.3,11560,0,0.0,0,0,0.0,0,93389409.9,0,62259606.6,0,160.0,3190.0,160180.0,562,Waste Management and Remediation Services
622,41740.0,"San Diego-Carlsbad, CA Metro Area",611,850,0.0,595,595,850,1413906.15,595,0,0.0,0,0,0.0,0,2780071.2,0,1366165.05,0,1332.0,31077.0,1125013.0,611,Educational Services
623,41740.0,"San Diego-Carlsbad, CA Metro Area",621,19295,0.0,18870,18700,19295,6581436.95,18700,0,0.0,0,0,0.0,0,19716709.65,0,13135272.7,170,6427.0,61137.0,3858104.0,621,Ambulatory Health Care Services
624,41740.0,"San Diego-Carlsbad, CA Metro Area",622,85,0.0,170,85,85,6260.25,85,0,0.0,0,0,0.0,0,18780.75,0,12520.5,85,36.0,45415.0,3141424.0,622,Hospitals
625,41740.0,"San Diego-Carlsbad, CA Metro Area",623,25075,0.0,18700,18530,24990,44954397.95,18530,0,0.0,0,0,0.0,0,126670003.05,85,81715605.1,170,743.0,22763.0,631870.0,623,Nursing and Residential Care Facilities
626,41740.0,"San Diego-Carlsbad, CA Metro Area",624,10455,0.0,10455,10370,2380,6676018.15,2295,0,0.0,0,6715,109903.3,6715,20674423.35,1360,13888501.9,1445,1437.0,22892.0,576031.0,624,Social Assistance
627,41740.0,"San Diego-Carlsbad, CA Metro Area",711,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,409.0,4026.0,409715.0,711,"Performing Arts, Spectator Sports, and Related Industries"
628,41740.0,"San Diego-Carlsbad, CA Metro Area",713,1020,252450.0,935,425,510,592499.3,425,510,252450.0,510,0,0.0,0,1777497.9,0,1437448.6,0,639.0,24483.0,559660.0,713,"Amusement, Gambling, and Recreation Industries"
629,41740.0,"San Diego-Carlsbad, CA Metro Area",721,10285,0.0,9265,9180,10200,3617351.8,9180,85,0.0,85,0,0.0,0,10778067.15,0,7160715.35,0,563.0,34534.0,1074354.0,721,Accommodation
630,41740.0,"San Diego-Carlsbad, CA Metro Area",722,60605,5801335.0,48280,42415,40290,34707585.05,31535,4420,5801335.0,2805,935,31959.15,850,102359657.1,14960,72787619.9,13600,6463.0,115953.0,2026360.0,722,Food Services and Drinking Places
631,41740.0,"San Diego-Carlsbad, CA Metro Area",811,36465,158950.0,21420,21505,35870,14031697.15,22355,85,0.0,85,0,0.0,0,35381932.55,510,21350235.4,17170,2058.0,14430.0,545263.0,811,Repair and Maintenance
632,41740.0,"San Diego-Carlsbad, CA Metro Area",812,21590,0.0,21335,16660,18360,3701308.0,13515,85,0.0,85,0,0.0,0,8375582.95,3145,4674274.95,7735,2260.0,15645.0,324809.0,812,Personal and Laundry Services
633,41740.0,"San Diego-Carlsbad, CA Metro Area",813,85,0.0,85,0,0,0.0,0,85,0.0,85,0,0.0,0,0.0,0,0.0,0,1993.0,22151.0,654807.0,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
634,41740.0,"San Diego-Carlsbad, CA Metro Area",814,255,0.0,170,170,255,823298.1,170,0,0.0,0,0,0.0,0,1406289.3,0,582991.2,0,,,,,
635,41740.0,"San Diego-Carlsbad, CA Metro Area",921,10285,0.0,6800,6800,255,145995.15,170,0,0.0,0,0,0.0,0,25195768.85,10030,25049773.7,6630,,,,,
636,41740.0,"San Diego-Carlsbad, CA Metro Area",922,85595,0.0,30855,30855,595,3036023.2,595,0,0.0,0,0,0.0,0,127182637.2,85000,124146614.0,30260,,,,,
637,41740.0,"San Diego-Carlsbad, CA Metro Area",923,0,0.0,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,85,,,,,
638,41740.0,"San Diego-Carlsbad, CA Metro Area",925,170,0.0,170,170,170,63183.05,170,0,0.0,0,0,0.0,0,189549.15,0,126366.1,0,,,,,
639,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",091,60716,0.0,60458,60458,57018,24397488.78,56846,0,0.0,0,3698,16681.42,3612,73209147.76,0,48794977.56,0,,,,,
640,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",092,430,0.0,258,172,258,1442290.52,172,0,0.0,0,0,0.0,0,4326871.56,172,2884581.04,86,,,,,
641,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",093,3010,0.0,516,86,0,0.0,0,0,0.0,0,0,0.0,0,255358.08,3010,255358.08,516,,,,,
642,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",096,121690,0.0,119282,117906,120228,81659710.72,117820,0,0.0,0,0,0.0,0,244213439.76,1462,162553729.04,1462,,,,,
643,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",097,6020,0.0,5332,3870,3354,1429392.24,3182,0,0.0,0,688,4071.24,688,3015073.14,1978,1581609.66,1462,,,,,
644,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",098,14276,0.0,1892,1720,1978,2679297.32,1634,0,0.0,0,0,0.0,0,8699486.52,12298,6020189.2,258,,,,,
645,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",111,25714,3085250.0,22016,5504,344,0.0,0,0,0.0,0,0,0.0,0,7750836.0,25370,7750836.0,22016,,,,,
646,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",112,18232,4153800.0,15652,15652,14276,10033682.78,14018,0,0.0,0,0,0.0,0,31224896.34,3956,21191213.56,1634,,,,,
647,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",113,1290,27950.0,1032,1032,0,0.0,0,0,0.0,0,0,0.0,0,89790.88,1290,89790.88,1032,1.0,0.0,0.0,113,Forestry and Logging
648,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",115,10148,1148100.0,7998,7998,0,0.0,0,0,0.0,0,0,0.0,0,6142120.0,10148,6142120.0,7998,63.0,228.0,9240.0,115,Support Activities for Agriculture and Forestry
649,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",211,1978,0.0,1892,1548,1806,773188.16,1376,0,0.0,0,0,0.0,0,13846516.0,172,13073327.84,516,7.0,22.0,3657.0,211,Oil and Gas Extraction
650,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",213,14104,0.0,14018,13502,14104,3668139.08,13502,0,0.0,0,0,0.0,0,11004417.24,0,7336278.16,516,12.0,0.0,0.0,213,Support Activities for Mining
651,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",221,18404,0.0,18232,17888,18318,68694719.66,17888,0,0.0,0,0,0.0,0,201723133.38,86,133028413.72,344,84.0,9894.0,1343707.0,221,Utilities
652,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",236,53320,5420580.0,43774,43000,36894,62827823.74,33884,172,113520.0,86,0,0.0,0,231824360.6,16254,168883016.86,9804,3711.0,26155.0,1817281.0,236,Construction of Buildings
653,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",237,42484,0.0,13244,12642,4902,2884925.04,3784,0,0.0,0,0,0.0,0,43638021.96,37582,40753096.92,9460,388.0,9416.0,786262.0,237,Heavy and Civil Engineering Construction
654,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",238,227814,18920.0,215688,212162,208034,196392886.06,199692,0,0.0,0,0,0.0,0,596714270.58,19780,400321384.52,15996,4949.0,58908.0,3942837.0,238,Specialty Trade Contractors
655,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",311,7138,383130.0,5590,2322,6364,6829878.34,2150,602,383130.0,516,0,0.0,0,21219872.2,172,14773123.86,2924,461.0,15068.0,619511.0,311,Food Manufacturing
656,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",312,344,0.0,258,172,258,193057.96,86,0,0.0,0,0,0.0,0,737755.3,86,544697.34,172,130.0,1988.0,100538.0,312,Beverage and Tobacco Product Manufacturing
657,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",313,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,18.0,0.0,0.0,313,Textile Mills
658,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",315,39732,7759952.0,37324,29498,39732,31561864.98,29498,0,0.0,0,0,0.0,0,92315913.96,0,60754048.98,7826,144.0,1878.0,52543.0,315,Apparel Manufacturing
659,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",321,4300,0.0,3354,3010,4300,485365.94,3010,0,0.0,0,0,0.0,0,1456097.82,0,970731.88,344,76.0,732.0,27443.0,321,Wood Product Manufacturing
660,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",322,1118,0.0,1118,946,1032,1129026.92,946,0,0.0,0,0,0.0,0,1693540.38,86,564513.46,172,38.0,1543.0,85481.0,322,Paper Manufacturing
661,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",323,3096,302720.0,2236,2236,3096,4079618.12,2236,0,0.0,0,0,0.0,0,7784698.5,0,3705080.38,0,433.0,5287.0,261899.0,323,Printing and Related Support Activities
662,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",324,28036,0.0,27864,24940,27950,28760893.14,24854,0,0.0,0,0,0.0,0,91396232.54,86,62635339.4,3010,32.0,3330.0,412343.0,324,Petroleum and Coal Products Manufacturing
663,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",325,7912,0.0,5246,5246,5246,4484864.74,5160,0,0.0,0,0,0.0,0,23617262.38,2666,19132397.64,86,203.0,0.0,0.0,325,Chemical Manufacturing
664,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",326,774,0.0,688,688,774,1496400.0,688,0,0.0,0,0,0.0,0,2244600.0,0,748200.0,0,108.0,2678.0,133769.0,326,Plastics and Rubber Products Manufacturing
