,Unnamed: 0,MSA,MSADSCR,NAICS3_x,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt_x,ee_atp_cnt,MinWage_Cases,MinWage_ATPAmt,MinWage_EmpAff,ChildLabor_Cases,ChildLabor_ATPAmt,ChildLabor_EmpAff,BMW_Cases,BMW_ATPAmt,BMW_EmpAff,All_AtpAmt_x,Other_Cases,Other_ATPAmt,Other_EmpAff,ESTB,EMPL_N_x,PAYR_N,NAICS3,NAICS3Desc,Severity_MinWage,Severity_AllVltns,All_AtpAmt_y,ee_violtd_cnt_y,EMPL_N_y,Severity_AllVltns_MSA,Severity_AllVltns_CA,MSA_SeverityQuotient
547,503,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",541,15385,3485000.0,12665,12240,4420,4075483.1,4080,85,0.0,85,0,0.0,0,111959223.9,10880,107883740.8,8500,5942.0,50463.0,3878912.0,541.0,"Professional, Scientific, and Technical Services",357.362820284,28099073.9887,1626931705.53,330680,659063.0,28099073.9887,816300985.467,0.0344224428109
548,545,41500.0,"Salinas, CA Metro Area",541,62937,0.0,57591,57510,52407,20485010.16,52245,0,0.0,0,0,0.0,0,61759396.08,10530,41274385.92,5346,808.0,7823.0,378247.0,541.0,"Professional, Scientific, and Technical Services",349994.083472,454657468.956,1626931705.53,330680,659063.0,454657468.956,816300985.467,0.556972828712
549,619,41740.0,"San Diego-Carlsbad, CA Metro Area",541,56780,143820.0,54825,53805,52700,20568843.15,51765,680,143820.0,595,0,0.0,0,73010577.45,3400,52585554.3,2465,12881.0,132252.0,10117487.0,541.0,"Professional, Scientific, and Technical Services",20627.4045005,30266498.1149,1626931705.53,330680,659063.0,30266498.1149,816300985.467,0.0370776204535
550,710,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",541,124958,2338770.0,69832,63382,48762,91700862.6,45064,258,92235.0,86,0,0.0,0,579962594.6,75938,488353967.0,24682,20201.0,219546.0,23192679.0,541.0,"Professional, Scientific, and Technical Services",10008.8854636,184471354.095,1626931705.53,330680,659063.0,184471354.095,816300985.467,0.225984480454
551,788,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",541,49140,6034980.0,31584,23016,6720,6872387.76,5880,0,0.0,0,0,0.0,0,296239373.64,42420,289366985.88,25704,8743.0,133121.0,16372566.0,541.0,"Professional, Scientific, and Technical Services",296.824693324,70285111.8685,1626931705.53,330680,659063.0,70285111.8685,816300985.467,0.0861019564105
552,861,42100.0,"Santa Cruz-Watsonville, CA Metro Area",541,164,65600.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,164,0.0,0,893.0,3977.0,244484.0,541.0,"Professional, Scientific, and Technical Services",0.0,0.0,1626931705.53,330680,659063.0,0.0,816300985.467,0.0
553,905,42220.0,"Santa Rosa, CA Metro Area",541,738,0.0,656,656,656,851256.76,574,0,0.0,0,0,0.0,0,2822205.48,82,1970948.72,82,1537.0,9228.0,587431.0,541.0,"Professional, Scientific, and Technical Services",40.8045080191,200624.923589,1626931705.53,330680,659063.0,200624.923589,816300985.467,0.00024577322233
554,959,44700.0,"Stockton-Lodi, CA Metro Area",541,1512,0.0,1092,840,1176,219724.68,840,0,0.0,0,0,0.0,0,8689523.64,336,8469798.96,252,759.0,4460.0,197145.0,541.0,"Professional, Scientific, and Technical Services",221.488789238,2127569.46522,1626931705.53,330680,659063.0,2127569.46522,816300985.467,0.00260635415502
555,1005,46700.0,"Vallejo-Fairfield, CA Metro Area",541,1539,0.0,1377,1377,1539,658982.79,1377,0,0.0,0,0,0.0,0,1257216.39,0,598233.6,0,535.0,3634.0,159274.0,541.0,"Professional, Scientific, and Technical Services",583.159878921,476386.067427,1626931705.53,330680,659063.0,476386.067427,816300985.467,0.000583591194803
556,1039,47300.0,"Visalia-Porterville, CA Metro Area",541,1817,0.0,1738,1738,1817,1152094.13,1738,0,0.0,0,0,0.0,0,3456282.39,0,2304188.26,0,424.0,2576.0,119899.0,541.0,"Professional, Scientific, and Technical Services",1225.91071429,2331917.23363,1626931705.53,330680,659063.0,2331917.23363,816300985.467,0.00285668800497
557,1063,49700.0,"Yuba City, CA Metro Area",541,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,206.0,1309.0,57184.0,541.0,"Professional, Scientific, and Technical Services",0.0,0.0,1626931705.53,330680,659063.0,0.0,816300985.467,0.0
558,40,12540.0,"Bakersfield, CA Metro Area",551,160,0.0,160,160,0,0.0,0,0,0.0,0,0,0.0,0,4665939.2,160,4665939.2,160,73.0,2526.0,289596.0,551.0,Management of Companies and Enterprises,0.0,295546.42597,6312626.55,669,120639.0,295546.42597,35006.4834917,8.44261966616
559,425,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",551,170,0.0,85,85,0,0.0,0,0,0.0,0,0,0.0,0,319600.0,170,319600.0,85,335.0,9869.0,725121.0,551.0,Management of Companies and Enterprises,0.0,2752.65984396,6312626.55,669,120639.0,2752.65984396,35006.4834917,0.0786328579565
560,504,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",551,340,0.0,340,340,340,29485.65,340,0,0.0,0,0,0.0,0,88456.95,0,58971.3,0,278.0,9169.0,744417.0,551.0,Management of Companies and Enterprises,12.6076998582,3280.11375286,6312626.55,669,120639.0,3280.11375286,35006.4834917,0.0937001785296
561,711,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",551,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,972.0,50797.0,6692363.0,551.0,Management of Companies and Enterprises,0.0,0.0,6312626.55,669,120639.0,0.0,35006.4834917,0.0
562,789,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",551,168,0.0,84,84,168,412876.8,84,0,0.0,0,0,0.0,0,1238630.4,0,825753.6,0,263.0,48278.0,9899809.0,551.0,Management of Companies and Enterprises,0.292307054973,2155.12145491,6312626.55,669,120639.0,2155.12145491,35006.4834917,0.0615634945287
563,41,12540.0,"Bakersfield, CA Metro Area",561,3840,0.0,3520,3440,3600,1733588.8,3360,0,0.0,0,0,0.0,0,5258078.4,240,3524489.6,160,533.0,10454.0,332093.0,561.0,Administrative and Support Services,1157.06906447,1770464.50813,2238131524.8,898709,492614.0,1770464.50813,4083174543.4,0.000433600006395
564,67,17020.0,"Chico, CA Metro Area",561,1482,0.0,390,390,0,0.0,0,0,0.0,0,0,0.0,0,1343910.36,1482,1343910.36,390,214.0,2532.0,67121.0,561.0,Administrative and Support Services,0.0,207000.4109,2238131524.8,898709,492614.0,207000.4109,4083174543.4,5.06959496099e-05
565,94,20940.0,"El Centro, CA Metro Area",561,792,0.0,792,792,792,113828.4,792,0,0.0,0,0,0.0,0,341485.2,0,227656.8,0,66.0,1254.0,44932.0,561.0,Administrative and Support Services,500.210526316,215674.863158,2238131524.8,898709,492614.0,215674.863158,4083174543.4,5.28203878785e-05
566,133,23420.0,"Fresno, CA Metro Area",561,19173,0.0,12118,12035,4814,1119640.95,4150,0,0.0,0,0,0.0,0,6469973.67,14359,5350332.72,7968,749.0,15576.0,424900.0,561.0,Administrative and Support Services,1282.62069851,5033586.3465,2238131524.8,898709,492614.0,5033586.3465,4083174543.4,0.00123276296249
567,158,25260.0,"Hanford-Corcoran, CA Metro Area",561,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,52.0,324.0,8289.0,561.0,Administrative and Support Services,0.0,0.0,2238131524.8,898709,492614.0,0.0,4083174543.4,0.0
568,180,31460.0,"Madera, CA Metro Area",561,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,81.0,1535.0,32700.0,561.0,Administrative and Support Services,0.0,0.0,2238131524.8,898709,492614.0,0.0,4083174543.4,0.0
569,203,32900.0,"Merced, CA Metro Area",561,6132,0.0,5694,5621,6132,2574600.5,5621,0,0.0,0,0,0.0,0,7693680.24,0,5119079.74,73,111.0,1092.0,27339.0,561.0,Administrative and Support Services,31564.0769231,40117046.9657,2238131524.8,898709,492614.0,40117046.9657,4083174543.4,0.00982496499705
570,242,33700.0,"Modesto, CA Metro Area",561,4080,0.0,3520,3440,4080,2636795.2,3440,0,0.0,0,0,0.0,0,7858408.8,0,5221613.6,80,336.0,5766.0,136973.0,561.0,Administrative and Support Services,2434.13111342,4797363.6795,2238131524.8,898709,492614.0,4797363.6795,4083174543.4,0.0011749102637
571,266,34900.0,"Napa, CA Metro Area",561,6716,0.0,3942,3869,365,205312.5,73,0,0.0,0,0,0.0,0,4903087.34,6351,4697774.84,3869,192.0,3457.0,94013.0,561.0,Administrative and Support Services,7.70754989876,5590966.24075,2238131524.8,898709,492614.0,5590966.24075,4083174543.4,0.00136926946946
572,325,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",561,82751,0.0,72044,69720,79348,89794725.28,68060,0,0.0,0,0,0.0,0,192718593.08,3403,102923867.8,3984,1018.0,17451.0,557308.0,561.0,Administrative and Support Services,309462.201593,795611616.518,2238131524.8,898709,492614.0,795611616.518,4083174543.4,0.194851238433
573,352,39820.0,"Redding, CA Metro Area",561,2920,288204.0,1971,1752,1314,504235.82,1022,219,209510.0,146,0,0.0,0,3078347.95,1387,2783622.13,803,175.0,2988.0,86872.0,561.0,Administrative and Support Services,449.43373494,2030596.99111,2238131524.8,898709,492614.0,2030596.99111,4083174543.4,0.000497308398045
574,426,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",561,234515,12239235.0,182240,162860,135065,77984796.15,113560,4590,1139000.0,3485,0,0.0,0,565564069.05,94860,488233772.9,65195,3403.0,83775.0,2119033.0,561.0,Administrative and Support Services,183085.424053,1230300160.47,2238131524.8,898709,492614.0,1230300160.47,4083174543.4,0.301309715614
575,505,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",561,103105,2487100.0,91715,83470,67745,51042931.8,59500,255,0.0,255,0,0.0,0,175450540.85,35105,124407609.05,31960,2424.0,46108.0,1635294.0,561.0,Administrative and Support Services,87421.4344582,348994672.379,2238131524.8,898709,492614.0,348994672.379,4083174543.4,0.0854714067865
576,546,41500.0,"Salinas, CA Metro Area",561,33291,0.0,27135,3888,567,64329.39,243,0,0.0,0,0,0.0,0,4420757.25,32724,4356427.86,26892,418.0,4463.0,142091.0,561.0,Administrative and Support Services,30.8718350885,26878164.4586,2238131524.8,898709,492614.0,26878164.4586,4083174543.4,0.00658266360473
577,620,41740.0,"San Diego-Carlsbad, CA Metro Area",561,224485,1178100.0,177565,136935,86275,25578463.5,41480,0,0.0,0,0,0.0,0,366242539.6,138210,340664076.1,136085,4041.0,88523.0,3022010.0,561.0,Administrative and Support Services,40426.6348858,734632316.393,2238131524.8,898709,492614.0,734632316.393,4083174543.4,0.179916951525
578,712,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",561,371606,1117699.0,246734,238994,84108,68121851.3,68456,86,63855.0,86,7482,6503461.04,7310,664968160.26,279930,590309221.92,170882,5772.0,115084.0,5583872.0,561.0,Administrative and Support Services,50030.3886552,1425656512.23,2238131524.8,898709,492614.0,1425656512.23,4083174543.4,0.349153948007
579,790,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",561,33348,793254.0,27636,26208,26964,22935719.52,23100,168,0.0,84,2100,45186.96,1092,73250194.08,4116,50269287.6,3528,2181.0,55326.0,2140578.0,561.0,Administrative and Support Services,11258.1498753,36589349.7378,2238131524.8,898709,492614.0,36589349.7378,4083174543.4,0.00896100554824
580,832,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",561,70633,0.0,22908,20667,2988,785731.12,2573,0,0.0,0,0,0.0,0,101540288.51,67645,100754557.39,20335,333.0,2822.0,89343.0,561.0,Administrative and Support Services,2724.35294118,824268224.375,2238131524.8,898709,492614.0,824268224.375,4083174543.4,0.201869456134
581,862,42100.0,"Santa Cruz-Watsonville, CA Metro Area",561,82,0.0,0,0,82,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,315.0,3115.0,111990.0,561.0,Administrative and Support Services,0.0,0.0,2238131524.8,898709,492614.0,0.0,4083174543.4,0.0
582,906,42220.0,"Santa Rosa, CA Metro Area",561,1558,0.0,820,328,1558,2968686.18,328,0,0.0,0,0,0.0,0,8906058.54,0,5937372.36,492,680.0,8686.0,329370.0,561.0,Administrative and Support Services,58.8330647018,840774.580106,2238131524.8,898709,492614.0,840774.580106,4083174543.4,0.000205911986169
583,960,44700.0,"Stockton-Lodi, CA Metro Area",561,672,0.0,336,84,336,0.0,0,0,0.0,0,0,0.0,0,21539.28,336,21539.28,336,503.0,10338.0,294670.0,561.0,Administrative and Support Services,0.0,700.057852583,2238131524.8,898709,492614.0,700.057852583,4083174543.4,1.71449406618e-07
584,1006,46700.0,"Vallejo-Fairfield, CA Metro Area",561,19926,0.0,15552,15066,17496,16975508.58,14580,0,0.0,0,0,0.0,0,35579535.12,2430,18604026.54,972,316.0,4008.0,107799.0,561.0,Administrative and Support Services,63645.6287425,138057118.31,2238131524.8,898709,492614.0,138057118.31,4083174543.4,0.033811221353
585,1040,47300.0,"Visalia-Porterville, CA Metro Area",561,158,0.0,79,79,158,87410.34,79,0,0.0,0,0,0.0,0,262231.02,0,174820.68,0,272.0,6640.0,160905.0,561.0,Administrative and Support Services,1.87981927711,3119.91725602,2238131524.8,898709,492614.0,3119.91725602,4083174543.4,7.64091082285e-07
586,1064,49700.0,"Yuba City, CA Metro Area",561,4292,0.0,1998,1998,0,0.0,0,0,0.0,0,0,0.0,0,12260046.2,4292,12260046.2,1998,110.0,1297.0,39719.0,561.0,Administrative and Support Services,0.0,18886331.7715,2238131524.8,898709,492614.0,18886331.7715,4083174543.4,0.00462540397692
587,42,12540.0,"Bakersfield, CA Metro Area",562,560,0.0,560,560,0,0.0,0,0,0.0,0,0,0.0,0,146539.2,560,146539.2,560,66.0,1166.0,66633.0,562.0,Waste Management and Remediation Services,0.0,70379.0325901,144921701.13,27403,19347.0,70379.0325901,205266417.329,0.000342866765571
588,181,31460.0,"Madera, CA Metro Area",562,150,0.0,75,75,150,81705.75,75,0,0.0,0,0,0.0,0,245117.25,0,163411.5,0,9.0,70.0,4063.0,562.0,Waste Management and Remediation Services,160.714285714,262625.625,144921701.13,27403,19347.0,262625.625,205266417.329,0.00127943785651
589,326,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",562,664,0.0,581,581,0,0.0,0,0,0.0,0,0,0.0,0,3827518.44,664,3827518.44,581,47.0,847.0,49020.0,562.0,Waste Management and Remediation Services,0.0,2625487.85554,144921701.13,27403,19347.0,2625487.85554,205266417.329,0.0127906351643
590,427,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",562,9265,0.0,8925,8925,1190,2820247.3,1020,0,0.0,0,0,0.0,0,39769772.8,8075,36949525.5,7905,186.0,3925.0,183969.0,562.0,Waste Management and Remediation Services,309.248407643,90431903.7554,144921701.13,27403,19347.0,90431903.7554,205266417.329,0.440558689201
591,506,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",562,850,0.0,255,255,85,0.0,0,0,0.0,0,0,0.0,0,685673.75,765,685673.75,255,86.0,1799.0,89388.0,562.0,Waste Management and Remediation Services,0.0,97191.1096442,144921701.13,27403,19347.0,97191.1096442,205266417.329,0.000473487630899
592,621,41740.0,"San Diego-Carlsbad, CA Metro Area",562,11900,0.0,11560,11560,11900,31129803.3,11560,0,0.0,0,0,0.0,0,93389409.9,0,62259606.6,0,160.0,3190.0,160180.0,562.0,Waste Management and Remediation Services,43123.5109718,338426827.098,144921701.13,27403,19347.0,338426827.098,205266417.329,1.64871990023
593,713,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",562,2666,0.0,1892,1892,688,116990.1,602,0,0.0,0,0,0.0,0,3776567.88,1978,3659577.78,1290,251.0,8043.0,547703.0,562.0,Waste Management and Remediation Services,51.4952132289,888383.243685,144921701.13,27403,19347.0,888383.243685,205266417.329,0.00432795220594
594,1041,47300.0,"Visalia-Porterville, CA Metro Area",562,3555,0.0,3555,3555,3555,1027033.97,3555,0,0.0,0,0,0.0,0,3081101.91,0,2054067.94,0,21.0,307.0,10056.0,562.0,Waste Management and Remediation Services,41166.2052117,35678557.948,144921701.13,27403,19347.0,35678557.948,205266417.329,0.173815855571
595,43,12540.0,"Bakersfield, CA Metro Area",611,160,0.0,80,80,160,143112.0,80,0,0.0,0,0,0.0,0,214668.0,0,71556.0,0,162.0,2453.0,67225.0,611.0,Educational Services,5.21810028536,7000.99470037,133272612.04,25935,198209.0,7000.99470037,17438285.8158,0.000401472643259
596,68,17020.0,"Chico, CA Metro Area",611,78,0.0,0,0,78,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,49.0,695.0,17118.0,611.0,Educational Services,0.0,0.0,133272612.04,25935,198209.0,0.0,17438285.8158,0.0
597,134,23420.0,"Fresno, CA Metro Area",611,830,0.0,498,332,830,1809733.66,332,0,0.0,0,0,0.0,0,3909613.74,0,2099880.08,166,167.0,6675.0,149305.0,611.0,Educational Services,41.2823970037,291683.541951,133272612.04,25935,198209.0,291683.541951,17438285.8158,0.0167266178013
598,204,32900.0,"Merced, CA Metro Area",611,5475,6998145.0,1241,0,73,0.0,0,5402,6998145.0,1241,0,0.0,0,0.0,0,6998145.0,0,21.0,0.0,5204.0,611.0,Educational Services,,,133272612.04,25935,198209.0,,17438285.8158,
599,243,33700.0,"Modesto, CA Metro Area",611,160,67320.0,160,0,0,0.0,0,160,67320.0,160,0,0.0,0,0.0,0,67320.0,0,96.0,2035.0,56632.0,611.0,Educational Services,0.0,0.0,133272612.04,25935,198209.0,0.0,17438285.8158,0.0
600,327,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",611,83,0.0,0,0,83,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,259.0,5090.0,160411.0,611.0,Educational Services,0.0,0.0,133272612.04,25935,198209.0,0.0,17438285.8158,0.0
601,428,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",611,3400,785400.0,3570,3230,3400,2211908.25,3230,0,0.0,0,0,0.0,0,6635724.75,0,4423816.5,340,796.0,21706.0,654030.0,611.0,Educational Services,505.943057219,1091381.98459,133272612.04,25935,198209.0,1091381.98459,17438285.8158,0.0625853937778
602,507,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",611,2890,366052.5,2890,2040,1955,560217.15,1870,765,366052.5,765,0,0.0,0,1770972.45,170,987757.8,255,711.0,14006.0,421765.0,611.0,Educational Services,261.020277024,365422.703163,133272612.04,25935,198209.0,365422.703163,17438285.8158,0.0209551963435
603,547,41500.0,"Salinas, CA Metro Area",611,81,0.0,81,81,81,32463.18,81,0,0.0,0,0,0.0,0,97389.54,0,64926.36,0,91.0,2214.0,108486.0,611.0,Educational Services,2.96341463415,3563.03195122,133272612.04,25935,198209.0,3563.03195122,17438285.8158,0.000204322373705
604,622,41740.0,"San Diego-Carlsbad, CA Metro Area",611,850,0.0,595,595,850,1413906.15,595,0,0.0,0,0,0.0,0,2780071.2,0,1366165.05,0,1332.0,31077.0,1125013.0,611.0,Educational Services,16.274093381,53227.2215465,133272612.04,25935,198209.0,53227.2215465,17438285.8158,0.00305231959774
605,714,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",611,20382,0.0,9546,4988,5504,21417566.42,4816,0,0.0,0,0,0.0,0,57820375.7,14878,36402809.28,4730,2274.0,61475.0,2349192.0,611.0,Educational Services,431.187702318,8978500.30797,133272612.04,25935,198209.0,8978500.30797,17438285.8158,0.514872872415
606,791,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",611,22512,124740.0,2436,2184,1428,909706.56,1176,168,124740.0,168,0,0.0,0,15418211.76,20916,14633245.2,1092,920.0,46548.0,2601438.0,611.0,Educational Services,36.0773395205,806882.44065,133272612.04,25935,198209.0,806882.44065,17438285.8158,0.0462707429603
607,863,42100.0,"Santa Cruz-Watsonville, CA Metro Area",611,574,0.0,82,82,0,0.0,0,0,0.0,0,0,0.0,0,928971.44,574,928971.44,82,154.0,1950.0,54932.0,611.0,Educational Services,0.0,39064.440041,133272612.04,25935,198209.0,39064.440041,17438285.8158,0.00224015367415
608,907,42220.0,"Santa Rosa, CA Metro Area",611,4838,0.0,4756,4428,2870,1978493.54,2788,0,0.0,0,0,0.0,0,43696613.46,1968,41718119.92,1968,195.0,2285.0,65547.0,611.0,Educational Services,3501.77680525,90950150.3789,133272612.04,25935,198209.0,90950150.3789,17438285.8158,5.21554419625
609,44,12540.0,"Bakersfield, CA Metro Area",621,2000,0.0,1760,1760,2000,3733313.6,1760,0,0.0,0,0,0.0,0,11199940.8,0,7466627.2,0,1131.0,11167.0,564306.0,621.0,Ambulatory Health Care Services,315.21447121,1765191.70843,822520493.76,240966,404494.0,1765191.70843,489993605.095,0.00360247907334
610,69,17020.0,"Chico, CA Metro Area",621,312,0.0,234,156,312,1112592.0,156,0,0.0,0,0,0.0,0,1668888.0,0,556296.0,78,481.0,3486.0,171679.0,621.0,Ambulatory Health Care Services,13.9621342513,112025.184165,822520493.76,240966,404494.0,112025.184165,489993605.095,0.000228625808583
611,135,23420.0,"Fresno, CA Metro Area",621,2490,0.0,2407,2407,2490,1822442.62,2407,0,0.0,0,0,0.0,0,5374388.61,0,3551945.99,0,1620.0,16123.0,979770.0,621.0,Ambulatory Health Care Services,371.731687651,802341.585578,822520493.76,240966,404494.0,802341.585578,489993605.095,0.00163745317742
612,159,25260.0,"Hanford-Corcoran, CA Metro Area",621,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,178.0,1311.0,67656.0,621.0,Ambulatory Health Care Services,0.0,0.0,822520493.76,240966,404494.0,0.0,489993605.095,0.0
613,205,32900.0,"Merced, CA Metro Area",621,292,0.0,365,219,292,371351.0,219,0,0.0,0,0,0.0,0,1114053.0,0,742702.0,146,320.0,3084.0,147379.0,621.0,Ambulatory Health Care Services,20.7354085603,131851.279183,822520493.76,240966,404494.0,131851.279183,489993605.095,0.000269087755048
614,244,33700.0,"Modesto, CA Metro Area",621,80,0.0,160,80,0,0.0,0,0,0.0,0,0,0.0,0,63988.8,80,63988.8,160,808.0,9269.0,622535.0,621.0,Ambulatory Health Care Services,0.0,1104.56446219,822520493.76,240966,404494.0,1104.56446219,489993605.095,2.25424260786e-06
615,328,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",621,2822,0.0,2324,2241,2822,1262983.61,2241,0,0.0,0,0,0.0,0,3788950.83,0,2525967.22,83,2040.0,15464.0,785289.0,621.0,Ambulatory Health Care Services,408.956414899,569420.70156,822520493.76,240966,404494.0,569420.70156,489993605.095,0.00116209823075
616,353,39820.0,"Redding, CA Metro Area",621,365,0.0,292,292,365,23876.11,292,0,0.0,0,0,0.0,0,62993.16,0,39117.05,0,421.0,3642.0,188936.0,621.0,Ambulatory Health Care Services,29.2641405821,5050.52243822,822520493.76,240966,404494.0,5050.52243822,489993605.095,1.03073231685e-05
617,429,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",621,18785,317900.0,14535,13515,18360,50631695.0,13260,0,0.0,0,0,0.0,0,115696929.75,425,65065234.75,1275,6077.0,61146.0,3313335.0,621.0,Ambulatory Health Care Services,3981.51309979,27502287.5399,822520493.76,240966,404494.0,27502287.5399,489993605.095,0.0561278499432
618,508,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",621,6885,258293.75,5100,4165,6800,12085339.95,4165,0,0.0,0,0,0.0,0,34017892.5,85,21932552.55,935,3469.0,42736.0,3199064.0,621.0,Ambulatory Health Care Services,662.719955073,4059604.35581,822520493.76,240966,404494.0,4059604.35581,489993605.095,0.00828501497489
619,548,41500.0,"Salinas, CA Metro Area",621,6075,0.0,5751,5751,5994,5016008.43,5751,0,0.0,0,0,0.0,0,15048025.29,81,10032016.86,0,744.0,5600.0,317013.0,621.0,Ambulatory Health Care Services,6155.62392857,15453784.5434,822520493.76,240966,404494.0,15453784.5434,489993605.095,0.0315387474095
620,623,41740.0,"San Diego-Carlsbad, CA Metro Area",621,19295,0.0,18870,18700,19295,6581436.95,18700,0,0.0,0,0,0.0,0,19716709.65,0,13135272.7,170,6427.0,61137.0,3858104.0,621.0,Ambulatory Health Care Services,5901.7697957,6085583.37988,822520493.76,240966,404494.0,6085583.37988,489993605.095,0.0124197200057
621,715,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",621,179482,39732.0,175268,168904,178450,187227431.76,168818,0,0.0,0,0,0.0,0,563252478.12,1032,376025046.36,6450,9392.0,95275.0,7086454.0,621.0,Ambulatory Health Care Services,316195.981107,1036159909.05,822520493.76,240966,404494.0,1036159909.05,489993605.095,2.11463965709
622,792,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",621,10836,188496.0,6804,5460,8652,3554552.4,4200,0,0.0,0,0,0.0,0,24503115.84,2184,20948563.44,2604,4082.0,38831.0,2719145.0,621.0,Ambulatory Health Care Services,935.809018568,4293456.26369,822520493.76,240966,404494.0,4293456.26369,489993605.095,0.00876226999505
623,908,42220.0,"Santa Rosa, CA Metro Area",621,164,0.0,82,0,164,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,82,939.0,11182.0,715018.0,621.0,Ambulatory Health Care Services,0.0,0.0,822520493.76,240966,404494.0,0.0,489993605.095,0.0
624,961,44700.0,"Stockton-Lodi, CA Metro Area",621,7308,462000.0,4536,924,7224,271172.16,924,84,0.0,84,0,0.0,0,813516.48,0,542344.32,3528,923.0,10380.0,537136.0,621.0,Ambulatory Health Care Services,643.061271676,355501.999353,822520493.76,240966,404494.0,355501.999353,489993605.095,0.000725523753077
625,1007,46700.0,"Vallejo-Fairfield, CA Metro Area",621,81,0.0,0,0,81,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,513.0,7792.0,594537.0,621.0,Ambulatory Health Care Services,0.0,0.0,822520493.76,240966,404494.0,0.0,489993605.095,0.0
626,1042,47300.0,"Visalia-Porterville, CA Metro Area",621,4266,0.0,1738,1738,4266,11191647.97,1738,0,0.0,0,0,0.0,0,26008590.93,0,14816942.96,0,586.0,4598.0,229047.0,621.0,Ambulatory Health Care Services,1612.50717703,9830998.4855,822520493.76,240966,404494.0,9830998.4855,489993605.095,0.0200635240609
627,1065,49700.0,"Yuba City, CA Metro Area",621,814,0.0,740,740,814,63344.0,740,0,0.0,0,0,0.0,0,190032.0,0,126688.0,0,215.0,2271.0,135364.0,621.0,Ambulatory Health Care Services,265.239982387,61921.4795244,822520493.76,240966,404494.0,61921.4795244,489993605.095,0.000126372015636
628,45,12540.0,"Bakersfield, CA Metro Area",622,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,14.0,9197.0,576750.0,622.0,Hospitals,0.0,0.0,46594514.54,33108,286341.0,0.0,5387461.7585,0.0
629,136,23420.0,"Fresno, CA Metro Area",622,558424,0.0,249,83,0,0.0,0,0,0.0,0,0,0.0,0,2886408.0,558424,2886408.0,249,12.0,11984.0,751658.0,622.0,Hospitals,0.0,59972.9299065,46594514.54,33108,286341.0,59972.9299065,5387461.7585,0.0111319453566
630,182,31460.0,"Madera, CA Metro Area",622,675,0.0,675,675,675,261324.75,675,0,0.0,0,0,0.0,0,783974.25,0,522649.5,0,2.0,0.0,0.0,622.0,Hospitals,inf,inf,46594514.54,33108,286341.0,inf,5387461.7585,inf
631,245,33700.0,"Modesto, CA Metro Area",622,0,0.0,160,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,160,7.0,7512.0,502740.0,622.0,Hospitals,0.0,0.0,46594514.54,33108,286341.0,0.0,5387461.7585,0.0
